place,name,date,movie_age,title,room,seat_total,theater_type,time
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 178석,2D(자막),22:25
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 178석,2D(자막),12:05
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 212석,2D(자막),08:00
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 212석,2D(자막),10:35
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 212석,2D(자막),13:10
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 212석,2D(자막),15:45
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 212석,2D(자막),18:20
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 212석,2D(자막),20:55
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 212석,2D(자막),23:30
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 172석,2D(자막),08:30
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 172석,2D(자막),11:05
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 172석,2D(자막),13:40
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 172석,2D(자막),16:15
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 172석,2D(자막),18:50
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 172석,2D(자막),21:25
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 172석,2D(자막),24:00
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 177석,2D(자막),09:00
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 177석,2D(자막),11:35
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 177석,2D(자막),14:10
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 177석,2D(자막),16:45
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 177석,2D(자막),19:20
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 177석,2D(자막),21:55
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 177석,2D(자막),24:30
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 177석,2D(자막),10:00
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 177석,2D(자막),12:35
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 177석,2D(자막),15:10
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 177석,2D(자막),17:45
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 177석,2D(자막),20:20
인천,인천논현,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 177석,2D(자막),22:55
인천,인천논현,2022.05.07,all,배드 가이즈,6관,총 177석,2D(자막),20:45
인천,인천논현,2022.05.07,all,배드 가이즈,6관,총 177석,2D(자막),09:40
인천,인천논현,2022.05.07,all,배드 가이즈,6관,총 177석,2D(자막),11:45
인천,인천논현,2022.05.07,all,배드 가이즈,6관,총 177석,2D(자막),13:50
인천,인천논현,2022.05.07,all,배드 가이즈,6관,총 177석,2D(자막),15:55
인천,인천논현,2022.05.07,all,배드 가이즈,8관,총 66석,2D(자막),18:05
인천,인천논현,2022.05.07,all,배드 가이즈,8관,총 66석,2D(자막),22:20
인천,인천논현,2022.05.07,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,8관,총 66석,2D(더빙),10:30
인천,인천논현,2022.05.07,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,8관,총 66석,2D(더빙),13:35
인천,인천논현,2022.05.07,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,8관,총 66석,2D(더빙),16:40
인천,인천논현,2022.05.07,15,니 부모 얼굴이 보고 싶다,7관,총 62석,2D,12:30
인천,인천논현,2022.05.07,15,니 부모 얼굴이 보고 싶다,7관,총 62석,2D,17:05
인천,인천논현,2022.05.07,15,니 부모 얼굴이 보고 싶다,7관,총 62석,2D,21:45
인천,인천논현,2022.05.07,12,신비한 동물들과 덤블도어의 비밀,6관,총 177석,2D(자막),18:00
인천,인천논현,2022.05.07,12,신비한 동물들과 덤블도어의 비밀,6관,총 177석,2D(자막),22:50
인천,인천논현,2022.05.07,15,서울괴담,7관,총 62석,2D,14:40
인천,인천논현,2022.05.07,15,서울괴담,7관,총 62석,2D,19:20
인천,인천논현,2022.05.07,15,중경삼림 리마스터링,8관,총 66석,2D(자막),20:10
인천,청라지젤,2022.05.04,all,배드 가이즈,2관,총 139석,2D(자막),12:40
인천,청라지젤,2022.05.04,all,배드 가이즈,2관,총 139석,2D(자막),14:50
인천,청라지젤,2022.05.04,all,배드 가이즈,2관,총 139석,2D(자막),19:20
인천,청라지젤,2022.05.04,all,배드 가이즈,2관,총 139석,2D(자막),10:30
인천,청라지젤,2022.05.04,15,니 부모 얼굴이 보고 싶다,2관,총 139석,2D,17:00
인천,청라지젤,2022.05.04,15,니 부모 얼굴이 보고 싶다,컴포트 4관,총 43석,2D,13:05
인천,청라지젤,2022.05.04,15,니 부모 얼굴이 보고 싶다,컴포트 4관,총 43석,2D,19:40
인천,청라지젤,2022.05.05,all,배드 가이즈,2관,총 139석,2D(자막),12:40
인천,청라지젤,2022.05.05,all,배드 가이즈,2관,총 139석,2D(자막),14:50
인천,청라지젤,2022.05.05,all,배드 가이즈,2관,총 139석,2D(자막),19:20
인천,청라지젤,2022.05.05,all,배드 가이즈,2관,총 139석,2D(자막),10:30
인천,청라지젤,2022.05.05,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,컴포트 4관,총 43석,2D(더빙),13:05
인천,청라지젤,2022.05.05,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,컴포트 4관,총 43석,2D(더빙),14:35
인천,청라지젤,2022.05.05,15,니 부모 얼굴이 보고 싶다,2관,총 139석,2D,17:00
인천,청라지젤,2022.05.05,15,니 부모 얼굴이 보고 싶다,컴포트 4관,총 43석,2D,20:35
인천,청라지젤,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),15:30
인천,청라지젤,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),18:10
인천,청라지젤,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),20:45
인천,청라지젤,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,3관(로얄관),총 34석,2D(자막),15:50
인천,청라지젤,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,3관(로얄관),총 34석,2D(자막),18:40
인천,청라지젤,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 5관,총 107석,2D(자막),14:10
인천,청라지젤,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 5관,총 107석,2D(자막),19:30
인천,청라지젤,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 139석,2D(자막),16:20
인천,청라지젤,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 139석,2D(자막),19:00
인천,청라지젤,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 155석,2D(자막),14:50
인천,청라지젤,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 155석,2D(자막),17:30
인천,청라지젤,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 155석,2D(자막),20:10
인천,청라지젤,2022.05.06,all,배드 가이즈,2관,총 139석,2D(자막),16:00
인천,청라지젤,2022.05.06,all,배드 가이즈,2관,총 139석,2D(자막),18:25
인천,청라지젤,2022.05.06,all,배드 가이즈,2관,총 139석,2D(자막),20:35
인천,청라지젤,2022.05.06,all,배드 가이즈,2관,총 139석,2D(자막),13:50
인천,청라지젤,2022.05.06,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,컴포트 4관,총 43석,2D(더빙),16:45
인천,청라지젤,2022.05.06,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,6관,총 139석,2D(더빙),14:30
인천,청라지젤,2022.05.06,15,니 부모 얼굴이 보고 싶다,컴포트 4관,총 43석,2D,20:25
인천,청라지젤,2022.05.06,12,신비한 동물들과 덤블도어의 비밀,컴포트 5관,총 107석,2D(자막),16:45
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),10:10
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),12:50
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),15:30
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),18:10
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),20:45
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관(로얄관),총 34석,2D(자막),10:40
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관(로얄관),총 34석,2D(자막),13:15
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관(로얄관),총 34석,2D(자막),15:50
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관(로얄관),총 34석,2D(자막),18:25
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관(로얄관),총 34석,2D(자막),21:00
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 5관,총 107석,2D(자막),12:10
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 5관,총 107석,2D(자막),14:50
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 5관,총 107석,2D(자막),17:30
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 5관,총 107석,2D(자막),20:10
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 139석,2D(자막),11:00
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 139석,2D(자막),13:40
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 139석,2D(자막),19:00
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 155석,2D(자막),11:30
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 155석,2D(자막),14:10
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 155석,2D(자막),16:50
인천,청라지젤,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 155석,2D(자막),19:30
인천,청라지젤,2022.05.07,all,배드 가이즈,2관,총 139석,2D(자막),14:50
인천,청라지젤,2022.05.07,all,배드 가이즈,2관,총 139석,2D(자막),19:20
인천,청라지젤,2022.05.07,all,배드 가이즈,2관,총 139석,2D(자막),10:30
인천,청라지젤,2022.05.07,all,배드 가이즈,2관,총 139석,2D(자막),12:40
인천,청라지젤,2022.05.07,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,컴포트 4관,총 43석,2D(더빙),13:05
인천,청라지젤,2022.05.07,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,컴포트 4관,총 43석,2D(더빙),14:35
인천,청라지젤,2022.05.07,15,니 부모 얼굴이 보고 싶다,2관,총 139석,2D,17:00
인천,청라지젤,2022.05.07,15,니 부모 얼굴이 보고 싶다,컴포트 4관,총 43석,2D,20:30
인천,청라지젤,2022.05.07,12,신비한 동물들과 덤블도어의 비밀,6관,총 139석,2D(자막),16:15
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),10:00
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),12:45
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),15:30
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),18:15
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),21:00
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),10:40
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),13:25
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),16:10
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),18:55
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),21:40
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),11:20
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),14:05
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),16:50
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),19:35
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),22:20
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 112석,2D(자막),12:00
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 112석,2D(자막),14:45
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 112석,2D(자막),17:30
대전/충청/세종,공주,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 112석,2D(자막),20:15
대전/충청/세종,공주,2022.05.04,all,배드 가이즈,1관,총 158석,2D(자막),19:00
대전/충청/세종,공주,2022.05.04,all,배드 가이즈,1관,총 158석,2D(자막),21:15
대전/충청/세종,공주,2022.05.04,all,배드 가이즈,1관,총 158석,2D(자막),10:00
대전/충청/세종,공주,2022.05.04,all,배드 가이즈,1관,총 158석,2D(자막),12:15
대전/충청/세종,공주,2022.05.04,all,배드 가이즈,1관,총 158석,2D(자막),14:30
대전/충청/세종,공주,2022.05.04,all,배드 가이즈,1관,총 158석,2D(자막),16:45
대전/충청/세종,공주,2022.05.04,15,니 부모 얼굴이 보고 싶다,7관,총 52석,2D,12:30
대전/충청/세종,공주,2022.05.04,15,니 부모 얼굴이 보고 싶다,7관,총 52석,2D,15:00
대전/충청/세종,공주,2022.05.04,12,신비한 동물들과 덤블도어의 비밀,7관,총 52석,2D(자막),17:35
대전/충청/세종,공주,2022.05.04,12,신비한 동물들과 덤블도어의 비밀,7관,총 52석,2D(자막),20:40
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),10:00
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),12:45
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),15:30
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),18:15
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),21:00
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),10:40
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),13:25
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),16:10
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),18:55
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),21:40
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),11:20
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),14:05
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),16:50
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),19:35
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),22:20
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 112석,2D(자막),12:00
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 112석,2D(자막),14:45
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 112석,2D(자막),17:30
대전/충청/세종,공주,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 112석,2D(자막),20:15
대전/충청/세종,공주,2022.05.05,all,배드 가이즈,1관,총 158석,2D(자막),19:00
대전/충청/세종,공주,2022.05.05,all,배드 가이즈,1관,총 158석,2D(자막),21:15
대전/충청/세종,공주,2022.05.05,all,배드 가이즈,1관,총 158석,2D(자막),10:00
대전/충청/세종,공주,2022.05.05,all,배드 가이즈,1관,총 158석,2D(자막),12:15
대전/충청/세종,공주,2022.05.05,all,배드 가이즈,1관,총 158석,2D(자막),14:30
대전/충청/세종,공주,2022.05.05,all,배드 가이즈,1관,총 158석,2D(자막),16:45
대전/충청/세종,공주,2022.05.05,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,4관,총 52석,2D(더빙),11:00
대전/충청/세종,공주,2022.05.05,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,4관,총 52석,2D(더빙),12:45
대전/충청/세종,공주,2022.05.05,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,4관,총 52석,2D(더빙),16:25
대전/충청/세종,공주,2022.05.05,15,니 부모 얼굴이 보고 싶다,7관,총 52석,2D,10:30
대전/충청/세종,공주,2022.05.05,15,니 부모 얼굴이 보고 싶다,7관,총 52석,2D,13:05
대전/충청/세종,공주,2022.05.05,15,니 부모 얼굴이 보고 싶다,7관,총 52석,2D,21:40
대전/충청/세종,공주,2022.05.05,12,신비한 동물들과 덤블도어의 비밀,7관,총 52석,2D(자막),15:35
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),10:00
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),12:45
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),15:30
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),18:15
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),21:00
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),10:40
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),13:25
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),16:10
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),18:55
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),21:40
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),11:20
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),14:10
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),16:55
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),19:40
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),22:25
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 112석,2D(자막),12:00
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 112석,2D(자막),14:45
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 112석,2D(자막),17:30
대전/충청/세종,공주,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 112석,2D(자막),20:15
대전/충청/세종,공주,2022.05.06,all,배드 가이즈,1관,총 158석,2D(자막),19:00
대전/충청/세종,공주,2022.05.06,all,배드 가이즈,1관,총 158석,2D(자막),21:15
대전/충청/세종,공주,2022.05.06,all,배드 가이즈,1관,총 158석,2D(자막),10:00
대전/충청/세종,공주,2022.05.06,all,배드 가이즈,1관,총 158석,2D(자막),12:15
대전/충청/세종,공주,2022.05.06,all,배드 가이즈,1관,총 158석,2D(자막),14:30
대전/충청/세종,공주,2022.05.06,all,배드 가이즈,1관,총 158석,2D(자막),16:45
대전/충청/세종,공주,2022.05.06,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,4관,총 52석,2D(더빙),11:00
대전/충청/세종,공주,2022.05.06,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,4관,총 52석,2D(더빙),12:45
대전/충청/세종,공주,2022.05.06,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,4관,총 52석,2D(더빙),16:25
대전/충청/세종,공주,2022.05.06,15,니 부모 얼굴이 보고 싶다,7관,총 52석,2D,10:30
대전/충청/세종,공주,2022.05.06,15,니 부모 얼굴이 보고 싶다,7관,총 52석,2D,13:05
대전/충청/세종,공주,2022.05.06,15,니 부모 얼굴이 보고 싶다,7관,총 52석,2D,21:40
대전/충청/세종,공주,2022.05.06,12,신비한 동물들과 덤블도어의 비밀,7관,총 52석,2D(자막),15:35
대전/충청/세종,공주,2022.05.06,15,서울괴담,4관,총 52석,2D,18:05
대전/충청/세종,공주,2022.05.06,15,서울괴담,7관,총 52석,2D,19:00
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),10:00
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),12:45
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),15:30
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),18:15
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 158석,2D(자막),21:00
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),10:40
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),13:25
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),16:10
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),18:55
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 112석,2D(자막),21:40
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),11:20
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),14:10
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),16:55
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),19:40
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 158석,2D(자막),22:25
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 112석,2D(자막),12:00
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 112석,2D(자막),14:45
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 112석,2D(자막),17:30
대전/충청/세종,공주,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 112석,2D(자막),20:15
대전/충청/세종,공주,2022.05.07,all,배드 가이즈,1관,총 158석,2D(자막),19:00
대전/충청/세종,공주,2022.05.07,all,배드 가이즈,1관,총 158석,2D(자막),21:15
대전/충청/세종,공주,2022.05.07,all,배드 가이즈,1관,총 158석,2D(자막),10:00
대전/충청/세종,공주,2022.05.07,all,배드 가이즈,1관,총 158석,2D(자막),12:15
대전/충청/세종,공주,2022.05.07,all,배드 가이즈,1관,총 158석,2D(자막),14:30
대전/충청/세종,공주,2022.05.07,all,배드 가이즈,1관,총 158석,2D(자막),16:45
대전/충청/세종,공주,2022.05.07,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,4관,총 52석,2D(더빙),11:00
대전/충청/세종,공주,2022.05.07,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,4관,총 52석,2D(더빙),12:45
대전/충청/세종,공주,2022.05.07,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,4관,총 52석,2D(더빙),16:25
대전/충청/세종,공주,2022.05.07,15,니 부모 얼굴이 보고 싶다,7관,총 52석,2D,10:30
대전/충청/세종,공주,2022.05.07,15,니 부모 얼굴이 보고 싶다,7관,총 52석,2D,13:05
대전/충청/세종,공주,2022.05.07,15,니 부모 얼굴이 보고 싶다,7관,총 52석,2D,21:40
대전/충청/세종,공주,2022.05.07,12,신비한 동물들과 덤블도어의 비밀,7관,총 52석,2D(자막),15:35
대전/충청/세종,논산,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 109석,2D(자막),11:40
대전/충청/세종,논산,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 109석,2D(자막),14:20
대전/충청/세종,논산,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 109석,2D(자막),17:00
